V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
1054,NZ_CP050365,Unassigned,Unassigned,Unassigned,4_33,Clustered,5,VC_4_33,5,0.028,0.99999996,0.028,0,0,0,0.9
1055,NZ_CP050366,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1056,NZ_CP061391,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1057,NZ_CP061398,Unassigned,Unassigned,Unassigned,4_23,Clustered,5,VC_4_23,5,0.0226,0.99999997,0.0226,0,0,0,1
1058,NZ_AP023149,Unassigned,Unassigned,Unassigned,4_7,Clustered/Singleton,1,VC_4_7,1,0,1,0,0,0,0,1
1059,NZ_AP023151,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1060,NZ_CP076549,Unassigned,Unassigned,Unassigned,69_0,Clustered,7,VC_69_0,7,0.6533,1,0.6533,0,0,0,1
1061,NZ_CP076550,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1062,NZ_CP055511,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1063,NZ_CP059316,Unassigned,Unassigned,Unassigned,4_18,Clustered,4,VC_4_18,4,0.0186,0.99998782,0.0186,0,0,0,1
1064,NZ_CP056224,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1065,NZ_CP056303,Unassigned,Unassigned,Unassigned,4_5,Clustered/Singleton,1,VC_4_5,1,0,1,0,0,0,0,1
1066,NZ_CP056309,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1067,NZ_CP056375,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1068,NZ_CP056436,Unassigned,Unassigned,Unassigned,4_6,Clustered/Singleton,1,VC_4_6,1,0,1,0,0,0,0,1
1069,NZ_CP056857,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1070,NZ_CP057316,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1071,NZ_CP057317,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1072,NZ_CP066531,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1073,NZ_CP066520,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1074,NZ_CP061056,Unassigned,Unassigned,Unassigned,4_3,Clustered,7,VC_4_3,7,0.0423,1,0.0423,0,0,0,1
1075,NZ_CP061057,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1076,NZ_CP061065,Unassigned,Unassigned,Unassigned,4_3,Clustered,7,VC_4_3,7,0.0423,1,0.0423,0,0,0,1
1077,NZ_CP061066,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1078,NZ_CP063217,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1079,NZ_CP050338,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1080,NZ_CP050344,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1081,NZ_CP050350,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1082,NZ_CP050356,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1083,NZ_CP063862,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1084,NZ_CP063853,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1085,NZ_CP063873,Unassigned,Unassigned,Unassigned,4_30,Clustered,2,VC_4_30,2,0.0082,0.95748226,0.0078,0,0,0,1
1086,NZ_CP063882,Unassigned,Unassigned,Unassigned,4_27,Clustered,8,VC_4_27,8,0.0581,1,0.0581,0,0,0,1
1087,NZ_CP064210,Unassigned,Unassigned,Unassigned,4_3,Clustered,7,VC_4_3,7,0.0423,1,0.0423,0,0,0,1
1088,NZ_CP064213,Unassigned,Unassigned,Unassigned,4_26,Clustered/Singleton,1,VC_4_26,1,0,1,0,0,0,0,1
1089,NZ_CP064249,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1090,NZ_CP064255,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1091,NZ_CP065450,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1092,NZ_CP065827,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1093,NZ_AP024176,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1094,NZ_CP068974,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1095,NZ_CP069855,Unassigned,Unassigned,Unassigned,4_33,Clustered,5,VC_4_33,5,0.028,0.99999996,0.028,0,0,0,0.9
1096,NZ_CP069874,Unassigned,Unassigned,Unassigned,157_0,Clustered,4,VC_157_0,4,1,1,1,0,0,0,1
1097,NZ_CP070439,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1098,NZ_CP070529,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1099,NZ_CP070567,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1100,NZ_CP070600,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1101,NZ_CP061959,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1102,NZ_CP061971,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1103,NZ_CP072464,Unassigned,Unassigned,Unassigned,4_12,Clustered,6,VC_4_12,6,0.0283,1,0.0283,0,0,0,0.9333
1104,NZ_CP072999,Unassigned,Unassigned,Unassigned,75_0,Clustered,2,VC_75_0,2,0.0295,0.80694593,0.0238,0,0,0,1
1105,NZ_CP071082,Unassigned,Unassigned,Unassigned,4_1,Clustered,2,VC_4_1,2,0.0041,0.95030995,0.0039,0,0,0,1
1106,NZ_CP082792,Unassigned,Unassigned,Unassigned,4_34,Clustered,11,VC_4_34,11,0.0622,1,0.0622,0,0,0,1
1107,NZ_CP075258,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1108,NZ_CP075317,Unassigned,Unassigned,Unassigned,4_13,Clustered,3,VC_4_13,3,0.0132,0.99859034,0.0132,0,0,0,1
1109,NZ_CP079763,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1110,NZ_CP080358,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1111,NZ_CP080364,Unassigned,Unassigned,Unassigned,4_23,Clustered,5,VC_4_23,5,0.0226,0.99999997,0.0226,0,0,0,1
1112,NZ_AP024758,Unassigned,Unassigned,Unassigned,69_0,Clustered,7,VC_69_0,7,0.6533,1,0.6533,0,0,0,1
1113,NZ_CP073786,Unassigned,Unassigned,Unassigned,4_20,Clustered,3,VC_4_20,3,0.0121,0.99857432,0.0121,0,0,0,1
1114,NZ_CP082006,Unassigned,Unassigned,Unassigned,4_13,Clustered,3,VC_4_13,3,0.0132,0.99859034,0.0132,0,0,0,1
1115,NZ_CP082016,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1116,NZ_CP092399,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1117,NZ_CP084826,Unassigned,Unassigned,Unassigned,4_9,Clustered,5,VC_4_9,5,0.0202,0.99996588,0.0202,0,0,0,0.9
1118,NZ_CP084833,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1119,NZ_CP084845,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1120,NZ_CP084854,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1121,NZ_CP085480,Unassigned,Unassigned,Unassigned,4_3,Clustered,7,VC_4_3,7,0.0423,1,0.0423,0,0,0,1
1122,NZ_CP086286,Unassigned,Unassigned,Unassigned,4_31,Clustered,2,VC_4_31,2,0.0044,0.95751707,0.0042,0,0,0,1
1123,NZ_CP082991,Unassigned,Unassigned,Unassigned,4_29,Clustered,13,VC_4_29,13,0.1083,1,0.1083,0,0,0,1
1124,NZ_CP083035,Unassigned,Unassigned,Unassigned,4_32,Clustered,6,VC_4_32,6,0.0307,1,0.0307,0,0,0,1
1125,NZ_CP083039,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1126,NZ_CP089018,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1127,NZ_CP053864,Unassigned,Unassigned,Unassigned,4_34,Clustered,11,VC_4_34,11,0.0622,1,0.0622,0,0,0,1
1128,NZ_AP024574,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1129,NZ_CP091592,Unassigned,Unassigned,Unassigned,4_18,Clustered,4,VC_4_18,4,0.0186,0.99998782,0.0186,0,0,0,1
1130,NZ_CP091590,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1131,NZ_CP054975,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1132,NZ_CP054987,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1133,NZ_CP055187,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1134,NZ_CP092338,Unassigned,Unassigned,Unassigned,4_13,Clustered,3,VC_4_13,3,0.0132,0.99859034,0.0132,0,0,0,1
1135,NZ_CP070892,Unassigned,Unassigned,Unassigned,4_29,Clustered,13,VC_4_29,13,0.1083,1,0.1083,0,0,0,1
1136,NZ_CP071029,Unassigned,Unassigned,Unassigned,4_29,Clustered,13,VC_4_29,13,0.1083,1,0.1083,0,0,0,1
1137,NZ_CP092756,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1138,NZ_CP092762,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1139,NZ_CP092768,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1140,NZ_CP084243,Unassigned,Unassigned,Unassigned,4_32,Clustered,6,VC_4_32,6,0.0307,1,0.0307,0,0,0,1
1141,NZ_CP069205,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1142,NZ_CP095245,Unassigned,Unassigned,Unassigned,69_0,Clustered,7,VC_69_0,7,0.6533,1,0.6533,0,0,0,1
1143,NZ_CP095257,Unassigned,Unassigned,Unassigned,69_0,Clustered,7,VC_69_0,7,0.6533,1,0.6533,0,0,0,1
1144,NZ_CP095258,Unassigned,Unassigned,Unassigned,24_0,Clustered,3,VC_24_0,3,0.123,0.99250458,0.1221,0,0,0,1
1145,NZ_CP095237,Unassigned,Unassigned,Unassigned,69_0,Clustered,7,VC_69_0,7,0.6533,1,0.6533,0,0,0,1
1146,NZ_CP097672,Unassigned,Unassigned,Unassigned,4_24,Clustered/Singleton,1,VC_4_24,1,0,1,0,0,0,0,1
1147,NZ_CP097676,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1148,NZ_CP097685,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1149,NZ_CP097699,Unassigned,Unassigned,Unassigned,4_16,Clustered/Singleton,1,VC_4_16,1,0,1,0,0,0,0,1
1150,NZ_CP097705,Unassigned,Unassigned,Unassigned,4_8,Clustered/Singleton,1,VC_4_8,1,0,1,0,0,0,0,1
1151,NZ_CP097706,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1152,NZ_CP097708,Unassigned,Unassigned,Unassigned,11_2,Clustered/Singleton,1,VC_11_2,1,0,1,0,0,0,0,1
1153,NZ_CP077807,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1154,NZ_CP077813,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1155,NZ_CP100480,Unassigned,Unassigned,Unassigned,4_9,Clustered,5,VC_4_9,5,0.0202,0.99996588,0.0202,0,0,0,0.9
1156,NZ_CP100512,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1157,NZ_CP100523,Unassigned,Unassigned,Unassigned,4_9,Clustered,5,VC_4_9,5,0.0202,0.99996588,0.0202,0,0,0,0.9
1158,NZ_CP100516,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1159,NZ_CP101779,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1160,NZ_CP101792,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1161,NZ_CP102393,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1162,NZ_CP102549,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1163,NZ_CP102873,Unassigned,Unassigned,Unassigned,4_20,Clustered,3,VC_4_20,3,0.0121,0.99857432,0.0121,0,0,0,1
1164,NZ_CP103317,Unassigned,Unassigned,Unassigned,4_20,Clustered,3,VC_4_20,3,0.0121,0.99857432,0.0121,0,0,0,1
1165,NZ_CP103584,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1166,NZ_CP106764,Unassigned,Unassigned,Unassigned,69_0,Clustered,7,VC_69_0,7,0.6533,1,0.6533,0,0,0,1
1167,NZ_CP081867,Unassigned,Unassigned,Unassigned,4_29,Clustered,13,VC_4_29,13,0.1083,1,0.1083,0,0,0,1
1168,NZ_CP106916,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1169,NZ_CP100123,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1170,NZ_CP109773,Unassigned,Unassigned,Unassigned,4_32,Clustered,6,VC_4_32,6,0.0307,1,0.0307,0,0,0,1
1171,NZ_CP113175,Unassigned,Unassigned,Unassigned,4_32,Clustered,6,VC_4_32,6,0.0307,1,0.0307,0,0,0,1
1172,NZ_CP095424,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1173,NZ_CP107294,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1174,NZ_CP107300,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1175,NZ_CP107305,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1176,NZ_CP107315,Unassigned,Unassigned,Unassigned,4_14,Clustered,2,VC_4_14,2,0.0053,0.95753194,0.0051,0,0,0,1
1177,NZ_CP107317,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1178,NZ_CP107323,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1179,NZ_CP107330,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1180,NZ_CP107337,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1181,NZ_CP107348,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1182,NZ_CP107355,Unassigned,Unassigned,Unassigned,4_34,Clustered,11,VC_4_34,11,0.0622,1,0.0622,0,0,0,1
1183,NZ_CP107375,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1184,NZ_CP107386,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1185,NZ_CP107405,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1186,NZ_CP107429,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1187,NZ_CP107444,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1188,NZ_CP107465,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1189,NZ_CP117483,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1190,NZ_CP117742,Unassigned,Unassigned,Unassigned,4_29,Clustered,13,VC_4_29,13,0.1083,1,0.1083,0,0,0,1
1191,NZ_CP117747,Unassigned,Unassigned,Unassigned,4_29,Clustered,13,VC_4_29,13,0.1083,1,0.1083,0,0,0,1
1192,NZ_CP090221,Unassigned,Unassigned,Unassigned,4_17,Clustered/Singleton,1,VC_4_17,1,0,1,0,0,0,0,1
1193,NZ_CP089764,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1194,NZ_CP089872,Unassigned,Unassigned,Unassigned,4_31,Clustered,2,VC_4_31,2,0.0044,0.95751707,0.0042,0,0,0,1
1195,NZ_CP122570,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1196,NZ_CP122582,Unassigned,Unassigned,Unassigned,4_19,Clustered,15,VC_4_19,15,0.0956,1,0.0956,0,0,0,0.9619
1197,NZ_LR025090,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1198,NZ_LR025094,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1199,NZ_LR134278,Unassigned,Unassigned,Unassigned,74_0,Clustered,5,VC_74_0,5,0.2099,0.54634333,0.1147,0,0,0,1
1200,NZ_LR134281,Unassigned,Unassigned,Unassigned,74_0,Clustered,5,VC_74_0,5,0.2099,0.54634333,0.1147,0,0,0,1
1201,NZ_LR134279,Unassigned,Unassigned,Unassigned,74_0,Clustered,5,VC_74_0,5,0.2099,0.54634333,0.1147,0,0,0,1
1202,NZ_LR134277,Unassigned,Unassigned,Unassigned,74_0,Clustered,5,VC_74_0,5,0.2099,0.54634333,0.1147,0,0,0,1
1203,NZ_OW970369,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1204,NZ_OW970544,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1205,NZ_OW970564,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1206,NZ_OW970456,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1207,NZ_OW970417,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1208,NZ_OW970480,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1209,NZ_OW970425,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1210,NZ_OW970440,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1211,NZ_OW970516,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1212,NZ_OW970496,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1213,NZ_OW970361,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1214,NZ_OW970489,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1215,NZ_OW970557,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1216,NZ_OW970533,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1217,NZ_LR890237,Unassigned,Unassigned,Unassigned,4_28,Clustered,19,VC_4_28,19,0.1283,1,0.1283,0,0,0,0.9474
1218,NZ_LR890257,Unassigned,Unassigned,Unassigned,4_27,Clustered,8,VC_4_27,8,0.0581,1,0.0581,0,0,0,1
1219,NZ_LR890260,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1220,NZ_LR890206,Unassigned,Unassigned,Unassigned,2_46,Clustered,4,VC_2_46,4,0.0161,0.99998802,0.0161,0,0,0,0.8333
1221,NZ_LR890293,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1222,NZ_LR890429,Unassigned,Unassigned,Unassigned,4_27,Clustered,8,VC_4_27,8,0.0581,1,0.0581,0,0,0,1
1223,NZ_LR890432,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1224,NZ_LR890555,Unassigned,Unassigned,Unassigned,4_30,Clustered,2,VC_4_30,2,0.0082,0.95748226,0.0078,0,0,0,1
1225,NZ_LR890544,Unassigned,Unassigned,Unassigned,4_34,Clustered,11,VC_4_34,11,0.0622,1,0.0622,0,0,0,1
1226,NZ_LR890503,Unassigned,Unassigned,Unassigned,4_27,Clustered,8,VC_4_27,8,0.0581,1,0.0581,0,0,0,1
1227,NZ_LR890506,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1228,NZ_LR890486,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1229,NZ_LR890518,Unassigned,Unassigned,Unassigned,4_27,Clustered,8,VC_4_27,8,0.0581,1,0.0581,0,0,0,1
1230,NZ_LR890521,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1231,NZ_LR890558,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1232,NZ_LR890635,Unassigned,Unassigned,Unassigned,4_27,Clustered,8,VC_4_27,8,0.0581,1,0.0581,0,0,0,1
1233,NZ_LR890638,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1234,NZ_LR890705,Unassigned,Unassigned,Unassigned,4_27,Clustered,8,VC_4_27,8,0.0581,1,0.0581,0,0,0,1
1235,NZ_LR890708,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1236,NZ_LR890724,Unassigned,Unassigned,Unassigned,2_46,Clustered,4,VC_2_46,4,0.0161,0.99998802,0.0161,0,0,0,0.8333
1237,NZ_OV049816,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1238,NZ_OV408204,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1239,NZ_OX337254,Unassigned,Unassigned,Unassigned,4_25,Clustered,8,VC_4_25,8,0.0442,1,0.0442,0,0,0,0.7857
1240,NZ_CP027613,Unassigned,Unassigned,Unassigned,11_3,Clustered/Singleton,1,VC_11_3,1,0,1,0,0,0,0,1
1241,NZ_CP027615,Unassigned,Unassigned,Unassigned,0_0,Clustered,21,VC_0_0,21,0.9024,1,0.9024,0,0,0,1
1242,NZ_CP009878,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1243,NZ_CP019050,Unassigned,Unassigned,Unassigned,4_29,Clustered,13,VC_4_29,13,0.1083,1,0.1083,0,0,0,1
1244,NZ_CP041101,Unassigned,Unassigned,Unassigned,4_4,Clustered,17,VC_4_4,17,0.093,1,0.093,0,0,0,0.7059
1245,NZ_CP046964,Unassigned,Unassigned,Unassigned,16_0,Clustered,113,VC_16_0,113,0.9221,1,0.9221,0,0,0,1
1246,NZ_CP028544,Unassigned,Unassigned,Unassigned,4_34,Clustered,11,VC_4_34,11,0.0622,1,0.0622,0,0,0,1
1247,NZ_CP030268,Unassigned,Unassigned,Unassigned,4_34,Clustered,11,VC_4_34,11,0.0622,1,0.0622,0,0,0,1
1248,NZ_CP040597,Unassigned,Unassigned,Unassigned,4_22,Clustered/Singleton,1,VC_4_22,1,0,1,0,0,0,0,1
